"collection_code","catalog_number","data_source","location_data_pulled_from","availability_notes","collection_url","SCAN_catalogNumber","date_data_pulled"
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4179",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4255",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4261",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4262",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4454",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3758",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3759",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3988",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_34",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_35",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1118",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1372",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1373",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2254",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2255",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2907",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2957",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3402",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3418",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3419",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3730",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3840",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_826",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2918",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3403",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3809",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1086",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3169",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3170",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_147",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_594",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_595",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_4190",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1738",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_357",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1087",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1858",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1921",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3454",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3698",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_908",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_213",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_804",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_805",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_888",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_898",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_938",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1119",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1120",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1121",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1159",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1256",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1284",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1285",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1386",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_1387",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2892",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2959",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_2966",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3531",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3647",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3671",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3907",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3912",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3913",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3927",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3939",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3946",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3960",
,,"April Hamblin collection","dataset","uploaded to SCAN collection 'April Hamblin thesis collection'","https://scan-bugs.org/portal/collections/misc/collprofiles.php?collid=331","NCSU_Hamblin_3964",
